Sales,Month,AgeInMonths,ProfileInMonths,Subscribed,NumPrevOrders,AvgSpend,POSR,OPR,Online,Discount,ShippingOption,Platform,Payment,Ad_1,Ad_2,Ad_3,SocialMedia,ShippingPayment,Category,DayOfWeek,Province
1179.39,September,402,54,Daily,56,761.57,4.8,0.51,112,0,Premium,Computer,Credit Card,Yes,Yes,No,Instagram,Free,electronics,Monday,NW
1374.89,October,556,13,Daily,8,793.49,7.4,0.58,50,0,Premium,Android,Credit Card,Yes,Yes,No,Twitter,Free,books,Sunday,NC
953.66,October,516,65,Weekly,49,887.03,3.3,0.66,44,0,Express,Computer,Credit Card,No,No,Yes,,Free,clothing,Monday,NC
1567.84,February,303,37,Weekly,28,1030.02,1.5,0.58,46,0,Express,iOS,Credit Card,No,No,Yes,,Free,clothing,Tuesday,NC
684.75,October,418,5,,10,697.5,0.2,0.83,22,0,Standard,Android,Credit Card,No,No,Yes,,Free,electronics,Wednesday,MP
781.42,November,483,24,,27,492.91,2.4,0.65,37,0,Standard,Computer,EFT,No,No,Yes,,Free,clothing,Friday,LP
833.43,October,494,16,,10,617.75,6.1,0.67,55,0,Premium,Computer,Credit Card,No,Yes,No,,Free,books,Saturday,NW
820.72,September,545,10,,12,566.24,2,0.76,33,0,Standard,Computer,Credit Card,No,No,No,,Free,household,Saturday,WC
919.81,November,357,64,,60,618.5,0.8,0.69,38,0,Premium,Computer,Credit Card,Yes,No,Yes,Twitter,Free,clothing,Tuesday,WC
618.02,September,514,14,,12,686.02,1.9,0.65,39,10,Standard,Computer,Credit Card,Yes,No,No,Instagram,Free,groceries,Monday,GP
738.19,June,409,30,Monthly,26,617.16,5.7,0.69,32,41,Standard,Computer,Credit Card,No,Yes,No,,Free,clothing,Wednesday,GP
908.02,October,414,45,,46,692.46,7.7,0.84,57,0,Standard,Computer,Credit Card,No,Yes,No,,Free,books,Saturday,GP
709.97,October,420,7,,11,454.39,2,0.92,58,37,Standard,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Sunday,NW
697.8,July,463,20,Monthly,7,528.95,3.2,0.73,59,0,Premium,Android,Credit Card,No,Yes,No,,Free,household,Friday,GP
873.25,August,448,20,,12,644.99,5,0.72,94,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Tuesday,WC
1158.31,July,377,35,,23,682.66,3.5,0.79,45,0,Express,iOS,EFT,Yes,No,Yes,Twitter,Free,electronics,Sunday,KZN
806.05,October,418,61,,57,661.97,6.3,0.56,50,0,Premium,Android,Credit Card,Yes,No,Yes,Twitter,Free,clothing,Friday,FS
771.58,October,427,34,,25,477.49,1.2,0.73,67,19,Express,Computer,Credit Card,Yes,No,Yes,Instagram,Free,clothing,Wednesday,NW
701.77,November,441,41,Daily,51,542.93,5.1,0.91,81,0,Standard,Computer,EFT,No,Yes,No,,Free,electronics,Sunday,GP
595.9,October,413,27,,28,428.54,2.1,0.59,59,0,Express,Computer,Credit Card,No,No,Yes,,Free,electronics,Friday,GP
1107.56,December,400,0,,0,776.62,6.9,0,58,0,Express,iOS,EFT,No,Yes,No,,Free,electronics,Saturday,WC
1307.46,June,567,29,,33,1022.15,6.7,0.75,49,0,Premium,iOS,EFT,Yes,No,Yes,Instagram,Free,groceries,Sunday,LP
679.54,September,429,26,,28,706.98,0.8,0.89,41,0,Express,Computer,EFT,No,No,Yes,,Free,clothing,Friday,WC
619.07,February,406,38,Weekly,26,427.58,3.7,0.97,23,0,Standard,Computer,Credit Card,No,No,Yes,,Free,clothing,Wednesday,GP
1115.25,August,519,34,,34,684.57,7.3,0.87,60,0,Express,Computer,Credit Card,No,Yes,Yes,,Free,household,Saturday,GP
1116.19,March,373,32,,31,714.32,6.3,0.77,61,0,Express,Computer,EFT,Yes,Yes,No,Facebook,Free,electronics,Monday,GP
1683.15,January,365,0,,0,1070.25,6.4,0,64,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Monday,WC
893.38,August,526,53,,60,570.2,2.9,0.53,24,0,Express,Computer,Credit Card,No,No,Yes,,Free,household,Sunday,MP
1049.68,January,498,0,,0,914.83,0.3,0,46,0,Premium,iOS,Credit Card,No,No,Yes,,Free,electronics,Sunday,KZN
1109.04,April,300,36,,33,652.43,2,0.84,28,0,Standard,Computer,Credit Card,No,No,Yes,,Free,household,Friday,FS
1263.35,December,345,0,,0,980.77,6.9,0,66,0,Premium,Computer,Credit Card,No,Yes,No,,Free,household,Friday,NW
1104.05,July,414,5,Weekly,14,687.75,2.2,0.94,27,0,Premium,Android,EFT,Yes,Yes,Yes,Twitter,Free,groceries,Monday,GP
982.01,November,378,20,,9,633.85,7.8,0.9,60,0,Express,Computer,Credit Card,No,Yes,No,,Free,clothing,Wednesday,FS
1053.88,November,546,22,,21,928.93,1.1,0.71,37,40,Express,Android,EFT,Yes,No,Yes,Instagram,Free,clothing,Thursday,NC
657.43,September,403,26,,27,524.18,3,0.72,36,0,Standard,Android,Credit Card,No,No,Yes,,Free,clothing,Thursday,WC
1108.22,July,339,21,,28,597.57,4.1,0.92,43,12,Standard,Computer,Credit Card,No,Yes,No,,Free,household,Sunday,MP
1375.07,August,395,44,,48,1074.83,7.1,0.68,41,0,Express,Computer,Credit Card,Yes,Yes,Yes,Twitter,Free,books,Friday,GP
675.27,December,421,40,Monthly,44,489.7,3.3,0.91,43,0,Premium,Computer,Account Credit,No,Yes,No,,Free,books,Saturday,WC
694.36,December,439,0,,0,523.52,3.8,0,60,0,Premium,iOS,Credit Card,No,No,No,,Free,electronics,Thursday,MP
1129.21,December,452,17,,5,863.22,2.1,0.73,47,0,Standard,Computer,Credit Card,Yes,Yes,Yes,Twitter,Free,electronics,Sunday,KZN
1027.12,August,522,51,Daily,47,869.89,5.5,0.54,25,0,Express,iOS,Credit Card,Yes,No,No,Instagram,Free,books,Saturday,WC
627.26,September,441,14,,13,383.09,3.6,0.63,56,0,Premium,iOS,Credit Card,No,No,Yes,,Free,groceries,Sunday,LP
513.56,January,401,12,,8,352.94,2.1,0.72,88,0,Premium,Computer,EFT,Yes,No,No,Twitter,Paid,books,Friday,MP
718.73,November,434,56,,51,466.88,7.8,0.74,50,0,Premium,Computer,Credit Card,Yes,Yes,No,Instagram,Free,books,Saturday,NW
1651.35,January,521,14,,6,980.73,7.3,0.75,60,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Sunday,FS
870.84,September,476,26,,28,635.27,4.4,0.62,42,0,Premium,iOS,Credit Card,Yes,Yes,No,Twitter,Free,groceries,Sunday,GP
708.48,October,412,45,Weekly,51,655.67,2.9,0.69,33,0,Express,Computer,Credit Card,No,No,Yes,,Free,electronics,Friday,NC
615.62,January,446,29,,24,377.75,3.2,0.57,64,31,Standard,Android,Credit Card,No,Yes,No,,Free,electronics,Friday,NW
699.26,May,500,27,Monthly,28,464.44,5.8,0.62,65,0,Premium,Computer,Credit Card,Yes,Yes,No,Facebook,Free,clothing,Sunday,MP
705.6,December,397,26,,28,779.45,3.2,0.59,54,0,Standard,Computer,Credit Card,Yes,No,Yes,Twitter,Free,books,Friday,NC
950.44,April,341,57,,56,690.11,5.6,0.58,33,0,Standard,Computer,PayPal,Yes,No,Yes,Facebook,Free,groceries,Monday,KZN
903.2,December,383,14,,17,830.58,7.3,0.8,56,0,Express,iOS,Credit Card,Yes,No,Yes,Twitter,Free,electronics,Monday,KZN
858.75,September,393,16,,10,732.05,2.7,0.56,50,0,Express,Computer,Credit Card,No,Yes,Yes,,Free,clothing,Thursday,NW
856.36,September,419,54,Daily,42,511.37,6.5,0.56,56,0,Standard,Computer,EFT,No,Yes,No,,Free,books,Sunday,MP
2556.01,January,601,31,Monthly,25,1598.12,5.7,0.65,26,0,Standard,Computer,EFT,Yes,No,No,Facebook,Free,electronics,Friday,NC
986.61,September,445,53,Weekly,57,733.18,3.4,0.63,54,0,Premium,Computer,Credit Card,Yes,No,Yes,Instagram,Free,books,Saturday,GP
1046.71,November,458,32,,22,598.51,6.4,0.89,42,0,Premium,Android,EFT,No,Yes,No,,Free,books,Friday,NC
1155.49,November,531,27,,28,815.42,4.2,0.69,75,0,Premium,Computer,Credit Card,Yes,Yes,Yes,Facebook,Free,groceries,Thursday,KZN
743.88,April,459,12,,5,678.17,7,0.82,59,0,Standard,Computer,EFT,Yes,Yes,No,Facebook,Free,household,Saturday,NW
720.79,November,465,33,,26,617.65,6.4,0.97,33,0,Express,Computer,Credit Card,Yes,No,Yes,Twitter,Free,electronics,Monday,GP
872.73,October,421,32,,24,535.81,7.9,0.57,60,0,Premium,Computer,EFT,Yes,Yes,No,Instagram,Free,books,Friday,GP
702.87,August,436,41,Daily,45,596.71,5.4,0.92,52,0,Standard,Computer,Credit Card,No,No,Yes,,Free,electronics,Monday,NW
597.93,December,465,13,,12,585.41,1.2,0.98,52,0,Premium,Computer,EFT,No,No,Yes,,Free,groceries,Thursday,NC
813.35,December,430,45,,42,622.25,0.2,0.84,50,0,Standard,Computer,Credit Card,Yes,No,Yes,Twitter,Free,electronics,Thursday,FS
902.35,December,466,35,,29,977.28,5.3,0.63,34,0,Express,Computer,Credit Card,Yes,No,Yes,Facebook,Free,clothing,Saturday,MP
511.01,November,470,24,,33,391,2.3,0.73,52,0,Standard,Computer,Credit Card,No,No,No,,Paid,books,Saturday,MP
1640.48,October,351,21,,28,1194.21,4.4,0.75,62,0,Premium,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Friday,FS
890.88,December,398,40,Monthly,27,639.3,4.7,1,39,0,Express,Computer,Credit Card,No,Yes,Yes,,Free,clothing,Thursday,GP
516.17,July,388,22,,26,387.65,5.3,0.93,39,0,Premium,Computer,Credit Card,No,No,No,,Paid,books,Sunday,NW
812.15,December,429,24,Monthly,27,508.31,3.4,0.76,52,0,Premium,Computer,Credit Card,No,No,Yes,,Free,electronics,Wednesday,NC
885.64,June,449,24,,39,477.68,1.7,0.71,31,0,Standard,Computer,EFT,Yes,No,Yes,Facebook,Free,household,Tuesday,WC
782.33,March,457,5,,11,618.61,1,0.66,36,0,Standard,Computer,Credit Card,No,No,Yes,,Free,household,Friday,GP
525.71,July,469,47,Weekly,45,388.4,3.7,0.67,60,0,Express,Computer,Credit Card,Yes,No,No,Instagram,Paid,books,Saturday,LP
1174.3,August,378,29,,28,777.29,5.9,0.52,51,0,Express,Android,Credit Card,No,Yes,Yes,,Free,electronics,Tuesday,WC
835.62,November,455,32,,33,830.36,7.7,0.56,33,0,Premium,Computer,EFT,Yes,Yes,No,Facebook,Free,groceries,Monday,NW
889.43,December,452,29,,28,762.21,3.9,0.67,64,0,Premium,iOS,Credit Card,No,Yes,Yes,,Free,electronics,Sunday,GP
1322.96,December,430,24,,28,717.13,6.6,0.72,59,0,Premium,Android,Credit Card,No,Yes,Yes,,Free,clothing,Sunday,WC
1123.94,February,457,46,Daily,45,788.52,5.4,0.76,52,25,Premium,Computer,Credit Card,No,Yes,Yes,,Free,groceries,Sunday,NW
1622.1,January,350,33,,20,885.09,1.5,0.62,19,34,Premium,Computer,Credit Card,Yes,Yes,Yes,Facebook,Free,electronics,Sunday,NC
892.64,October,395,30,,32,780.93,0.6,0.5,27,0,Express,Computer,EFT,Yes,No,Yes,Instagram,Free,groceries,Friday,WC
933.09,November,522,27,,31,729.51,5.1,0.57,89,0,Premium,Computer,EFT,Yes,No,Yes,Twitter,Free,electronics,Wednesday,WC
1134.67,December,384,71,,54,732.81,6.6,0.55,28,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Saturday,WC
900.81,November,358,22,,26,625.96,4.3,0.64,69,0,Express,Android,Credit Card,No,Yes,Yes,,Free,clothing,Thursday,GP
931.11,December,375,41,,49,633.78,7.2,0.99,49,0,Standard,Computer,EFT,No,Yes,No,,Free,groceries,Monday,GP
1013.71,April,396,2,,11,632.28,7.7,0.75,41,0,Express,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Friday,LP
1696.57,April,537,0,,0,987.85,5.6,0,46,0,Premium,Computer,Credit Card,No,Yes,No,,Free,electronics,Tuesday,LP
701.41,April,468,32,,28,395.06,2.6,0.66,64,0,Express,Computer,Credit Card,Yes,No,Yes,Facebook,Free,groceries,Sunday,GP
867.85,December,511,17,,5,501.99,6.7,0.55,84,0,Standard,Computer,Credit Card,No,Yes,No,,Free,electronics,Wednesday,GP
1067.98,October,455,31,,29,603.46,4.9,0.51,33,0,Premium,Computer,Credit Card,Yes,Yes,No,Instagram,Free,books,Sunday,WC
1282.4,October,419,0,,0,740.69,6.5,0,30,0,Premium,iOS,Credit Card,No,Yes,Yes,,Free,groceries,Monday,WC
633.76,July,409,23,,32,676.05,3.7,0.68,79,0,Standard,Computer,Credit Card,No,Yes,No,,Free,books,Friday,WC
1459.05,July,386,0,,0,1020.49,0.6,0,26,0,Premium,Computer,EFT,Yes,Yes,Yes,Instagram,Free,electronics,Thursday,NW
1163.14,November,370,34,,31,789.73,3.7,0.52,49,0,Premium,Computer,PayPal,No,Yes,Yes,,Free,electronics,Wednesday,GP
747.05,May,503,1,,6,499.89,6.7,0.65,78,0,Premium,Computer,EFT,No,No,Yes,,Free,clothing,Wednesday,FS
1163.99,May,362,12,,18,747.45,2.2,0.96,44,0,Standard,Computer,Credit Card,Yes,No,Yes,Instagram,Free,clothing,Thursday,NC
734.76,May,384,20,Monthly,13,720.46,3.1,0.78,68,0,Premium,Computer,Credit Card,No,No,Yes,,Free,household,Friday,EC
1857.91,October,518,0,,0,1252.87,8,0,32,0,Premium,Android,Credit Card,No,Yes,Yes,,Free,electronics,Wednesday,WC
838.56,April,391,24,,25,495.72,1.3,0.93,40,0,Standard,Computer,EFT,Yes,No,Yes,Twitter,Free,groceries,Monday,FS
760.05,May,436,36,,28,560.18,2.2,0.52,49,0,Premium,Computer,Credit Card,No,Yes,No,,Free,clothing,Tuesday,GP
949.98,November,475,0,,0,601.07,1.3,0,28,0,Premium,Android,Credit Card,No,No,Yes,,Free,electronics,Sunday,GP
809.72,April,499,24,,33,600.81,1.3,0.71,68,0,Express,Computer,Credit Card,Yes,No,Yes,Instagram,Free,household,Saturday,MP
1402.52,November,495,36,,32,872.22,7.8,0.73,61,19,Express,Computer,EFT,Yes,Yes,Yes,Instagram,Free,groceries,Monday,WC
1039.54,February,514,0,,0,959.43,4.6,0,72,0,Premium,iOS,EFT,No,Yes,No,,Free,clothing,Wednesday,GP
800.69,June,423,27,,32,525.31,2,0.63,34,0,Standard,Computer,Credit Card,No,No,Yes,,Free,groceries,Sunday,LP
673.13,August,396,62,,53,590.85,2.1,0.95,26,0,Premium,Computer,EFT,No,No,Yes,,Free,electronics,Sunday,MP
974.35,March,367,8,,10,606.45,5.9,0.77,69,0,Premium,Computer,Credit Card,No,Yes,No,,Free,groceries,Monday,MP
833.79,May,433,21,,29,654.09,7,0.67,44,0,Premium,Computer,EFT,Yes,Yes,No,Facebook,Free,clothing,Monday,WC
889.52,December,446,30,,29,529.41,4.2,0.85,48,0,Express,iOS,Credit Card,No,Yes,Yes,,Free,electronics,Friday,NW
1081.46,April,359,39,,28,637.12,3.2,0.82,26,0,Express,Android,Credit Card,Yes,No,Yes,Twitter,Free,electronics,Sunday,FS
830.47,December,378,16,,9,742.66,7.5,0.96,55,0,Express,Computer,EFT,No,Yes,No,,Free,electronics,Saturday,FS
959.72,July,519,35,Daily,26,667.43,7.3,0.5,30,0,Standard,iOS,EFT,No,No,Yes,,Free,books,Monday,EC
735.33,March,381,16,,9,608.52,2.8,0.59,31,0,Express,Computer,Credit Card,No,Yes,No,,Free,electronics,Saturday,WC
718.97,November,440,22,Weekly,29,500.7,3.4,0.86,65,0,Premium,Computer,Credit Card,No,No,Yes,,Free,electronics,Saturday,NW
754.8,October,400,40,,32,678.3,4,0.57,41,0,Express,Computer,Credit Card,No,No,Yes,,Free,books,Friday,FS
786.21,November,520,50,,55,483.33,2.7,0.84,68,9,Express,Computer,Account Credit,No,Yes,No,,Free,household,Sunday,KZN
995.11,February,401,12,,9,913.85,0.3,0.84,11,0,Express,iOS,Credit Card,Yes,No,Yes,Facebook,Free,clothing,Wednesday,GP
1406.02,November,522,23,,36,895.49,6.9,0.52,56,0,Express,Android,Credit Card,Yes,Yes,Yes,Twitter,Free,electronics,Friday,NW
684.75,July,407,25,,29,597.36,6.1,0.59,34,0,Standard,Computer,Credit Card,No,No,Yes,,Free,electronics,Monday,KZN
656.02,February,389,33,,41,517.3,0.8,0.81,39,15,Standard,Computer,Credit Card,No,No,Yes,,Free,household,Friday,GP
815.1,November,396,33,Monthly,24,728.74,5.3,0.93,47,0,Premium,Computer,EFT,Yes,Yes,No,Twitter,Free,electronics,Monday,GP
949.89,May,496,10,,12,950.01,7.2,0.58,29,0,Express,Android,Credit Card,No,No,Yes,,Free,clothing,Sunday,FS
732.37,November,414,50,Weekly,53,695.83,3,0.52,40,0,Premium,Computer,Credit Card,Yes,No,Yes,Instagram,Free,clothing,Sunday,MP
1737.68,November,317,1,Monthly,11,1034.63,5.1,0.5,49,0,Standard,Computer,EFT,No,Yes,No,,Free,electronics,Saturday,GP
870.67,May,402,44,,52,564.38,7.1,0.92,23,0,Standard,Computer,EFT,Yes,No,Yes,Instagram,Free,clothing,Friday,FS
1005.74,December,492,21,Daily,27,905.89,7.6,0.56,40,0,Express,Computer,Credit Card,Yes,Yes,No,Twitter,Free,clothing,Wednesday,WC
1033.24,December,347,4,,9,1261.53,7.6,0.52,46,0,Express,Computer,EFT,No,Yes,No,,Free,electronics,Friday,FS
1221.33,October,326,5,,5,711.17,1.7,0.82,33,0,Express,Android,Credit Card,No,No,Yes,,Free,electronics,Sunday,KZN
686.47,August,378,12,,9,1590.58,0.7,0.62,46,0,Standard,iOS,Credit Card,No,No,Yes,,Free,electronics,Thursday,MP
807.98,December,485,31,,27,842.42,6.8,0.74,37,0,Standard,Android,Credit Card,Yes,No,Yes,Facebook,Free,electronics,Friday,NW
723.21,December,440,25,,26,677.8,3.6,0.64,53,0,Standard,Android,EFT,No,No,Yes,,Free,clothing,Tuesday,MP
986.08,October,510,46,Weekly,53,733.47,3.1,0.86,53,0,Standard,Computer,Credit Card,Yes,No,Yes,Facebook,Free,electronics,Monday,MP
946.75,April,419,42,,48,657.52,5.7,0.59,39,0,Premium,Computer,Credit Card,Yes,Yes,No,Twitter,Free,electronics,Monday,GP
1240.66,May,495,31,Monthly,27,951.97,4.2,0.76,48,13,Express,Android,Account Credit,Yes,Yes,Yes,Facebook,Free,groceries,Monday,NC
707.57,April,446,18,,23,446.56,0.1,0.92,54,0,Express,Computer,Credit Card,Yes,No,Yes,Facebook,Free,household,Saturday,NW
1328.92,May,548,15,,10,844.05,7.3,0.99,38,0,Express,Computer,Credit Card,No,Yes,No,,Free,clothing,Tuesday,WC
970.32,November,446,25,,36,896.8,6,1,33,0,Standard,Computer,PayPal,No,Yes,Yes,,Free,groceries,Monday,MP
668.25,February,455,39,,34,460.68,1,0.71,29,0,Premium,Computer,EFT,No,No,Yes,,Free,groceries,Saturday,NW
742.63,June,491,29,,24,450.52,7.8,0.86,38,0,Express,Computer,EFT,Yes,Yes,No,Instagram,Free,groceries,Tuesday,WC
1101.22,July,357,34,,34,717.74,7.5,0.53,22,0,Standard,Computer,PayPal,Yes,No,Yes,Instagram,Free,groceries,Monday,MP
723.8,September,494,38,,23,462.14,0.5,0.5,44,0,Standard,Computer,Credit Card,No,Yes,No,,Free,groceries,Monday,NC
640.13,April,420,31,,24,452.82,3.3,0.62,67,0,Standard,Computer,Credit Card,No,No,Yes,,Free,electronics,Sunday,NW
775.49,April,428,63,,45,508.24,0.3,0.62,62,0,Express,Computer,Credit Card,No,No,Yes,,Free,electronics,Sunday,NW
2035.94,August,569,32,,31,1118.79,6.9,0.54,53,0,Standard,Computer,Credit Card,No,Yes,No,,Free,electronics,Wednesday,WC
702.13,September,419,32,,29,546.25,0.7,0.59,37,0,Premium,Computer,Credit Card,No,Yes,Yes,,Free,household,Friday,NC
695.87,December,406,34,,24,518.72,5.1,0.97,15,0,Standard,Computer,Credit Card,Yes,Yes,No,Instagram,Free,electronics,Sunday,MP
893.62,January,397,38,,37,689.9,0.6,0.6,53,0,Express,Computer,Credit Card,Yes,No,Yes,Twitter,Free,books,Sunday,WC
907.83,January,372,20,,15,518.22,6.5,0.95,60,0,Premium,Computer,Credit Card,Yes,No,Yes,Instagram,Free,electronics,Wednesday,WC
1156.9,February,387,38,,27,792.51,7.4,0.5,27,22,Standard,Computer,Credit Card,No,Yes,No,,Free,clothing,Monday,WC
509.47,July,447,34,Monthly,29,529.2,3.6,0.69,69,0,Standard,Computer,Credit Card,Yes,No,No,Twitter,Paid,books,Friday,WC
898.54,November,374,37,,32,672.15,2.4,0.85,52,25,Standard,iOS,Credit Card,Yes,No,Yes,Instagram,Free,electronics,Friday,GP
1328.17,October,538,7,,10,911.93,4.1,1,35,0,Standard,Computer,Credit Card,Yes,No,Yes,Facebook,Free,electronics,Wednesday,NW
770.58,November,369,19,,10,530.24,8,0.74,55,0,Express,Computer,Credit Card,No,No,Yes,,Free,clothing,Friday,KZN
1188.78,February,492,46,Daily,37,856.76,6.9,0.93,37,0,Premium,Android,Credit Card,No,Yes,Yes,,Free,groceries,Sunday,MP
1045.19,July,442,64,,48,775.95,5.4,0.89,59,0,Premium,Computer,Account Credit,Yes,Yes,Yes,Instagram,Free,books,Friday,MP
829.58,November,438,7,,12,559.59,2.6,0.79,51,0,Premium,Computer,EFT,Yes,No,Yes,Twitter,Free,electronics,Monday,FS
856.98,May,488,22,,27,776.29,7.3,0.85,44,21,Standard,Computer,EFT,No,Yes,Yes,,Free,clothing,Tuesday,FS
1064.18,March,467,39,,35,777.92,7.9,0.78,48,0,Express,Computer,Credit Card,Yes,Yes,Yes,Facebook,Free,household,Friday,WC
1489.37,October,385,13,,5,962.97,6.4,0.63,33,0,Express,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Thursday,NW
508.3,January,453,2,,10,905.17,2.4,0.94,60,0,Express,iOS,Credit Card,Yes,No,No,Instagram,Paid,books,Friday,WC
1358.99,May,551,33,,35,753.21,7.2,0.91,62,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,clothing,Wednesday,GP
914.22,November,497,16,Monthly,11,621.22,5.1,0.57,42,0,Standard,Computer,Credit Card,No,Yes,No,,Free,books,Saturday,MP
959.2,November,354,34,,30,877.34,5.5,0.77,66,0,Standard,Computer,EFT,No,Yes,Yes,,Free,clothing,Sunday,NW
698.42,December,491,12,,14,542.81,0.5,0.7,50,0,Premium,iOS,Credit Card,No,No,Yes,,Free,books,Saturday,WC
641.6,November,407,35,,30,413.09,5.6,0.94,64,0,Standard,Computer,EFT,No,Yes,No,,Free,electronics,Tuesday,NW
657.44,December,409,5,,15,488.28,4.1,0.53,34,0,Standard,Computer,Credit Card,No,Yes,No,,Free,electronics,Sunday,GP
667.77,July,479,39,,32,583.07,4.6,0.8,38,14,Premium,iOS,Credit Card,No,No,Yes,,Free,books,Friday,GP
873.37,April,499,44,Daily,47,986.44,7,0.88,89,0,Premium,Android,EFT,No,Yes,No,,Free,electronics,Friday,KZN
971.62,November,555,41,Monthly,56,641.58,3.7,0.61,37,41,Express,Computer,Credit Card,No,No,Yes,,Free,clothing,Saturday,GP
1053.29,October,410,38,,37,603.75,6.9,0.61,35,0,Standard,Computer,Credit Card,No,Yes,Yes,,Free,books,Saturday,WC
799.85,September,444,20,,14,485.93,4.6,0.85,46,0,Premium,Android,Credit Card,Yes,Yes,No,Twitter,Free,groceries,Sunday,LP
672.39,May,410,33,,30,709.99,6.4,0.53,59,0,Standard,Computer,EFT,No,Yes,No,,Free,clothing,Thursday,NW
901.09,June,433,44,,51,904.63,5.5,0.55,45,26,Standard,Computer,PayPal,No,Yes,Yes,,Free,household,Saturday,KZN
925.1,May,406,22,,26,604.49,6.5,0.62,25,0,Express,Computer,Credit Card,No,Yes,No,,Free,groceries,Monday,EC
786.08,July,380,66,Daily,45,600.83,6.7,0.55,49,0,Premium,Android,Credit Card,No,Yes,No,,Free,electronics,Thursday,GP
723.82,November,426,36,,31,1013.66,5.8,0.86,41,0,Standard,Computer,EFT,No,No,Yes,,Free,household,Friday,NW
1119.83,May,355,43,,48,953,5.1,0.78,37,0,Express,iOS,EFT,No,Yes,No,,Free,clothing,Monday,MP
834.54,May,534,10,Weekly,13,906.3,3.9,0.93,45,0,Standard,Computer,Credit Card,No,Yes,No,,Free,groceries,Monday,WC
962.94,December,342,41,Monthly,47,487.55,3,0.86,58,0,Express,Computer,Credit Card,No,No,Yes,,Free,groceries,Monday,NW
698.52,February,408,42,Weekly,47,550.54,3,0.53,31,0,Express,Computer,EFT,No,No,Yes,,Free,groceries,Sunday,GP
997.19,April,394,20,,13,783.83,4.4,0.64,78,7,Standard,Computer,Credit Card,Yes,No,Yes,Facebook,Free,groceries,Sunday,KZN
1291.48,September,374,31,Weekly,34,724.09,3.8,0.88,38,0,Premium,Computer,EFT,No,Yes,Yes,,Free,electronics,Saturday,NC
980.02,September,401,49,Weekly,47,773.37,2.6,0.58,72,0,Express,Computer,Credit Card,No,Yes,Yes,,Free,clothing,Wednesday,NW
1080.55,October,430,1,,11,694.19,4.2,0.92,32,0,Express,Computer,Credit Card,Yes,Yes,Yes,Instagram,Free,electronics,Saturday,WC
942.65,November,496,14,,12,501.48,0.7,0.69,33,6,Standard,Computer,PayPal,Yes,No,Yes,Facebook,Free,clothing,Thursday,KZN
2326.54,August,553,0,,0,1571.16,7,0,41,0,Standard,Android,Credit Card,No,Yes,No,,Free,electronics,Saturday,GP
737.92,November,453,6,,9,504.15,5.3,0.54,50,0,Premium,Computer,EFT,Yes,No,Yes,Facebook,Free,clothing,Saturday,WC
1914.41,October,549,0,,0,1261.08,5.4,0,111,0,Premium,Computer,Credit Card,No,Yes,Yes,,Free,electronics,Friday,GP
741.57,June,447,62,Daily,59,463.14,5.2,0.53,42,0,Express,Computer,EFT,Yes,Yes,No,Facebook,Free,groceries,Friday,MP
716.61,December,495,38,,29,526.35,5.7,0.62,41,0,Standard,Computer,Credit Card,Yes,No,No,Instagram,Free,electronics,Wednesday,GP
909.65,July,516,5,,13,478.52,4.6,0.56,55,0,Standard,Computer,Credit Card,No,No,Yes,,Free,groceries,Sunday,WC
1123.96,August,388,30,,33,791.62,7.3,0.97,68,0,Premium,Computer,Credit Card,Yes,Yes,No,Facebook,Free,books,Thursday,GP
1011.48,May,486,0,,0,715.13,7.9,0,33,0,Express,iOS,Credit Card,Yes,No,Yes,Instagram,Free,clothing,Tuesday,FS
1049.72,March,405,31,,29,572.94,7.6,0.86,35,0,Standard,Computer,EFT,Yes,Yes,Yes,Facebook,Free,electronics,Monday,NW
